amenity,name,lat,lon
waste_basket,,59.829808,30.3273535
waste_basket,,59.8298154,30.3278663
waste_basket,,59.8298208,30.3282168
bench,,59.8298252,30.3269994
waste_basket,,59.8298252,30.3287148
waste_basket,,59.8298275,30.3290803
bench,,59.8298289,30.3273512
waste_basket,,59.8298344,30.3295072
bench,,59.8298363,30.3278639
bench,,59.8298417,30.3282144
bench,,59.829846,30.3287124
bench,,59.8298483,30.3290779
bench,,59.8298552,30.3295048
parking,,60.0506849,30.4459401
waste_disposal,,59.8701526,30.3117227
waste_disposal,,59.8703159,30.3117516
waste_disposal,,59.7888887,30.1488501
atm,Сбербанк,59.9423923,30.3953948
bicycle_parking,,59.8280106,30.3257551
waste_basket,,59.8280438,30.3257588
waste_basket,,59.8280928,30.3257533
bench,,59.8287847,30.3262675
bench,,59.8288874,30.3262749
bench,,59.8289407,30.3262731
waste_basket,,59.8290301,30.3256748
waste_disposal,,60.0240742,30.2523381
waste_disposal,,60.0242865,30.2549521
waste_disposal,,60.0099368,30.2651751
waste_disposal,,60.0116521,30.2591996
waste_disposal,,60.0091474,30.2501321
waste_disposal,,60.0092661,30.2603947
waste_disposal,,60.0107866,30.260321
waste_disposal,,60.0117459,30.2616317
waste_disposal,,60.0098566,30.2498599
waste_disposal,,60.0100834,30.2526999
waste_disposal,,60.0109835,30.2642222
waste_disposal,,60.0110258,30.2523497
waste_disposal,,60.0210465,30.2572059
waste_disposal,,60.0221131,30.2565851
waste_disposal,,60.0222066,30.2578769
waste_disposal,,60.012734,30.2464281
waste_disposal,,60.0127398,30.2495411
waste_disposal,,60.0164745,30.2531707
waste_disposal,,60.0135092,30.2613116
waste_disposal,,60.0159011,30.2567818
waste_disposal,,60.0141413,30.2598475
waste_disposal,,60.0147493,30.2462102
waste_disposal,,60.01541,30.2526818
waste_disposal,,60.0219397,30.255094
waste_disposal,,60.0226336,30.2540209
waste_disposal,,60.0232754,30.2573504
waste_disposal,,60.0235885,30.2561364
parking_entrance,,59.8073847,30.3750636
parking_entrance,,59.8078224,30.374872
clinic,,59.8062035,30.3719083
cafe,,59.6504491,29.6582011
cafe,,59.6731717,29.8497377
bicycle_rental,Велогород,59.8666697,30.321196
parking,,59.9847692,30.3498877
waste_disposal,,59.9838229,30.345902
waste_disposal,,59.9842776,30.3477295
restaurant,La Casa,59.9116909,30.274814
waste_disposal,,60.1099552,30.2604987
bench,,60.1102009,30.2623816
fast_food,Наша столовая,59.908715,30.275264
pharmacy,Мята,60.0430598,30.3346981
bank,Росгосстрах Банк,60.0432867,30.3348822
atm,,60.0433041,30.3348808
shelter,,60.2220135,30.5826916
fountain,,60.2278341,30.5838439
bench,,60.2278562,30.583783
recycling,,60.2279903,30.5840041
bench,,60.229077,30.584526
bench,,60.229391,30.5846057
shelter,,60.2294999,30.5847547
toilets,,60.2307119,30.5839834
recycling,,60.2307993,30.5837608
doctors,,60.2309423,30.5826397
waste_disposal,,59.8314249,30.3349244
waste_disposal,,60.1098289,30.265067
bench,,60.1096004,30.2664017
bench,,60.109544,30.2664262
bench,,60.1088117,30.2667086
bench,,60.108951,30.2666618
bench,,60.1088831,30.2666852
pharmacy,Невис,59.8080148,30.3737491
clinic,Веда,59.8074117,30.3710048
pharmacy,,59.8069536,30.3774388
bank,Сбербанк,59.8068902,30.3776051
fast_food,Бургер Кинг,60.0507549,30.3427172
cafe,Данго,60.0498405,30.3464036
bar,,60.0458226,30.33677
bench,,60.0457119,30.3318438
pharmacy,,60.0507993,30.3425008
fountain,Мир,60.058303,30.3368555
waste_disposal,,60.1076381,30.262816
parking,,60.1086187,30.2609947
car_wash,TriStar,59.8077925,30.3748403
recycling,,59.8607353,30.190956
dentist,Стоматология,59.8545102,30.1873194
parking,,60.1103153,30.2668164
parking,,60.1101405,30.2703677
parking,,60.1101107,30.2670676
atm,ВТБ24,59.8086367,30.3208747
atm,Сбербанк,59.8085964,30.3208717
parking_entrance,,59.8077969,30.3718796
parking_entrance,,59.8068648,30.3718638
cafe,,60.0351622,30.366035
tailor,,60.0496148,30.3461588
parking,,60.110649,30.2677359
waste_disposal,,60.1091548,30.2680008
waste_basket,,59.8332892,30.3599187
waste_basket,,59.8333036,30.3600431
waste_basket,,59.8333572,30.3576776
waste_basket,,59.8333636,30.360247
waste_basket,,59.8335744,30.3576067
waste_basket,,59.8337826,30.3575427
waste_basket,,59.8339653,30.357494
waste_basket,,59.8339695,30.3601367
bench,,59.8340079,30.3594849
waste_basket,,59.8340215,30.3594696
waste_basket,,59.8340257,30.3601128
bench,,59.8340316,30.3594472
waste_basket,,59.8340381,30.3594225
bench,,59.8340416,30.3593946
waste_basket,,59.8341366,30.3576902
waste_basket,,59.8341525,30.3594508
waste_basket,,59.8341761,30.3581329
waste_basket,,59.8342131,30.3585595
waste_basket,,59.8342411,30.3589603
waste_basket,,59.8342758,30.3593896
waste_basket,,59.8343781,30.3599892
waste_disposal,,60.109714,30.2698156
parking,,60.1091577,30.2693535
parking,,60.1088454,30.2701301
parking,,60.1094734,30.2723414
parking,,60.1097981,30.2715404
waste_disposal,,60.1087981,30.2725673
bench,,60.1090657,30.2692776
bench,,60.1090705,30.2693354
bench,,60.1088469,30.2693679
bench,,60.1088533,30.2694312
bench,,60.1090024,30.2692993
bench,,60.1090082,30.2693659
bench,,60.1089235,30.2693353
bench,,60.1089296,30.2694
parking,,60.1092458,30.2675822
fast_food,Столовая,59.9123754,30.3416296
waste_disposal,,60.0239357,30.2488874
waste_disposal,,60.0243359,30.2471453
place_of_worship,,60.029643,30.2290979
waste_disposal,,60.0178647,30.2392204
club,"Подростково-молодёжный клуб ""Буревестник""",60.0188587,30.2508476
bank,Сбербанк,60.0186433,30.250659
fast_food,Шаверма,60.0176587,30.2473121
waste_disposal,,60.0176281,30.2452528
waste_disposal,,60.0162199,30.2410229
waste_disposal,,60.0199453,30.2472587
waste_disposal,,60.0186566,30.242602
waste_disposal,,60.0188123,30.2485755
waste_disposal,,60.0188679,30.238048
waste_disposal,,60.0202169,30.2367744
waste_disposal,,60.0205343,30.252445
waste_disposal,,60.0205723,30.248361
waste_disposal,,60.0195247,30.23917
waste_disposal,,60.0195613,30.2391382
waste_disposal,,60.0201975,30.2367069
waste_disposal,,60.0194326,30.2532268
waste_disposal,,60.0203472,30.2423993
waste_disposal,,60.0203685,30.2425339
waste_disposal,,60.0221342,30.2342721
waste_disposal,,60.0212641,30.2520615
waste_disposal,,60.0212859,30.2351994
waste_disposal,,60.0218457,30.2406252
waste_disposal,,60.0218687,30.2407668
waste_disposal,,60.0232519,30.2498572
waste_disposal,,60.0234148,30.2471508
waste_disposal,,60.0223534,30.2385669
bicycle_parking,,60.022497,30.2398679
waste_disposal,,60.0235077,30.2358169
waste_disposal,,60.0227466,30.2439799
waste_disposal,,60.0242639,30.2390668
waste_disposal,,60.0254079,30.24192
waste_disposal,,60.0237261,30.2428224
post_box,,60.0259438,30.2283335
cafe,,59.7259449,29.6381368
fast_food,Сушишоп,59.8544938,30.186112
atm,Сбербанк,60.0588528,30.3357788
doctors,Тонус Start-club,60.032825,30.4302029
bank,Бинбанк,60.0429959,30.3345704
bank,МАСТ-банк,60.0429899,30.334106
doctors,МойДоктор.рф,60.033106,30.4292243
cafe,Ретро-блюз,60.0554231,30.3445424
bank,Сбербанк,60.0361583,30.3237706
car_wash,,60.0236941,30.3323903
waste_disposal,,59.999222,30.2931205
waste_disposal,,59.9962237,30.2745461
waste_disposal,,59.9977819,30.2795046
waste_disposal,,59.9990135,30.2911141
restaurant,Аллегро,59.9292187,30.3154688
car_wash,,59.8473282,30.1668401
bicycle_rental,,59.8473299,30.1663809
waste_disposal,,60.0132758,30.312366
pub,Борода,60.0736172,30.3381832
library,Библиотека №5,59.993581,30.4329974
pharmacy,,59.9940774,30.432079
fountain,Водоканал Санкт-Петербурга,59.9490356,30.3774109
clock,,59.9495278,30.3768615
recycling,Экобокс,59.9179219,30.3207262
recycling,Экобокс,59.9440383,30.2955213
recycling,Экобокс,59.9130606,30.3249007
hunting_stand,,60.2473818,30.6645934
hunting_stand,,60.2550836,30.6573432
cafe,Базилик,60.0331125,30.2947391
parking_entrance,,60.1083933,30.2698173
pharmacy,Озерки,59.9861682,30.2963711
restaurant,Bretzel,59.9467362,30.3429397
restaurant,Georgian's,59.9288321,30.3501791
bar,I’m Thankful for Today,59.9306508,30.3190014
restaurant,Mickey & Monkeys,59.9305765,30.3186502
restaurant,Sardina,59.9319119,30.3458381
restaurant,Tsé Fung,59.9292275,30.3438722
bar,Барслона,59.9295131,30.3444606
bar,Brimborium,59.9375734,30.3548688
restaurant,География,59.9313514,30.3450503
cafe,Mañana,59.9639366,30.2974928
restaurant,На парах,59.9332736,30.3476272
bar,Полторы комнаты,59.9401788,30.3550317
cafe,Теура,59.9306364,30.3446274
hunting_stand,,60.2592314,30.7557445
cafe,,60.0424917,30.3315057
parking,,59.9837337,30.353444
fuel,,59.5893519,30.1360817
restaurant,Cheer Duck,59.9418056,30.2245427
cafe,Ибо,59.7108309,30.565822
car_wash,,59.8850001,30.4331476
bicycle_parking,,59.9470664,30.2547231
bicycle_parking,,59.944423,30.2383482
bicycle_rental,,59.9394584,30.2172251
bicycle_rental,,59.9487,30.2345637
pharmacy,,59.9439854,30.227317
bicycle_parking,,59.9440086,30.2274464
recycling,,60.1588702,30.5297726
bench,,59.9935432,30.4283173
bench,,59.9934209,30.4286035
waste_disposal,,59.9985512,30.4349009
bench,,59.9934609,30.428645
bench,,59.9935017,30.4282742
cafe,Калимера,60.0007872,30.4356842
club,"ПМК ""Вымпел""",60.0249776,30.4276111
police,Участковый пункт полиции №16 (15 ОП),60.0248236,30.4269502
police,Участковый пункт полиции №22,60.0006553,30.4348924
waste_disposal,,59.9902574,30.4285216
waste_disposal,,59.9897336,30.4252433
car_wash,,59.9957062,30.407918
waste_disposal,,60.0018746,30.4480732
waste_disposal,,59.9999695,30.4337082
waste_disposal,,59.999976,30.4290608
veterinary,,60.0003563,30.4349779
waste_disposal,,60.0004412,30.4315508
waste_disposal,,60.0029763,30.4321414
waste_disposal,,60.0042311,30.4533103
bench,,60.004667,30.4547194
bench,,60.0046811,30.4545962
bench,,60.0047342,30.4547832
waste_disposal,,60.0039761,30.4503848
bench,,60.004759,30.4546741
waste_disposal,,60.0049321,30.4529498
waste_disposal,,60.0229132,30.4239366
waste_disposal,,60.0229631,30.4254373
waste_disposal,,60.0235208,30.4210944
waste_disposal,,60.0243413,30.4216627
waste_disposal,,60.0249931,30.4257559
waste_disposal,,60.0257865,30.4283471
waste_disposal,,60.0264931,30.4236873
waste_disposal,,60.0276639,30.4263303
waste_disposal,,60.0265751,30.426247
waste_disposal,,60.0306036,30.4281742
bar,Flat 23,60.0201035,30.2712727
bank,Сбербанк,60.0390169,30.3236292
post_box,,60.031511,30.3298301
clinic,Скандинавия,59.9450575,30.2374436
dentist,ZÜB,60.0567934,30.3362907
pet_grooming,,60.0370545,30.3631697
dentist,,60.0560441,30.338763
pub,Рюмочная у Гоши,60.0502803,30.4452096
pharmacy,,60.0488031,30.44322
cafe,Еврокебаб,60.0504352,30.4453164
drinking_water,,60.1634129,29.8734582
drinking_water,,60.1712583,29.8526365
atm,,60.1595994,30.5292888
toilets,,60.1596226,30.5292864
recycling,,60.1599928,30.5287441
telephone,,60.1600617,30.5292134
payment_terminal,,60.1604965,30.5334914
recycling,,60.1605015,30.5327081
toilets,,60.1609428,30.5340784
recycling,,60.1611929,30.5287676
dentist,Альфа-дент,59.9732984,30.4015296
restaurant,Гранд кафе,59.9709963,30.4014147
cafe,Дружба,59.9697608,30.406754
community_centre,"Калининский подростково-молодёжный клуб ""Творчество""",59.9721186,30.4110029
cafe,Перекрёсток,59.9690704,30.4097137
fast_food,Суши WOK,59.9691082,30.4085896
police,Участковые пункты полиции №№13;17 Отделение полиции №21,59.9721074,30.3997409
pharmacy,Фармакор,59.9747962,30.4021127
fast_food,Шаверма,59.9690819,30.4086984
clock,,59.9691751,30.4092454
waste_disposal,,59.9708697,30.4032789
cafe,Кофе Хауз,60.0519264,30.3352586
bank,,60.0464474,30.329061
bicycle_parking,,60.047323,30.3642492
fast_food,,60.0507543,30.334306
doctors,Клиника Куприна,60.0421609,30.315457
pharmacy,Озерки,60.0520698,30.335379
atm,Ренессанс Кредит,60.0464604,30.3290817
bank,Русский Стандарт,60.0527181,30.3378257
fast_food,Бистро,59.9738427,30.3911617
cafe,Релакс,59.9763494,30.3827838
car_wash,,59.9764418,30.3827223
bar,Breaking Bad,59.9508231,30.3027998
social_facility,,60.0327512,30.2882296
restaurant,Мамалыга,60.0071459,30.3273143
dentist,ПитерDent,60.0048215,30.3281105
fast_food,Sushi & Суши,60.0501145,30.4479671
bicycle_parking,,59.9736679,30.399036
bicycle_parking,,59.9747786,30.3909569
waste_disposal,,59.9737555,30.3933473
waste_disposal,,59.9760813,30.3904395
waste_disposal,,59.9760837,30.399966
waste_disposal,,59.974956,30.388474
clinic,Центр аллергологии иммунологии доктора Поповича,60.0336695,30.2960715
drinking_water,,59.7184906,30.0999518
library,Библиотека Филиал №1,59.9654292,30.4086906
library,Детская библиотека филиал №10,59.9672422,30.409431
fast_food,Лавянги бистро,59.9698173,30.4041818
police,Участковый пункт полиции №19 Отделение полиции №61,59.969083,30.40472
pharmacy,Невис,59.9678885,30.4097137
car_wash,,59.9689226,30.4054703
waste_disposal,,59.968674,30.4077718
bicycle_parking,,59.9702643,30.4021563
cafe,Апельсин,59.9170719,29.770394
restaurant,Family,59.9170141,29.7703673
waste_disposal,,59.9992872,30.2967961
atm,Райффайзен,59.8279104,30.3170553
waste_disposal,,59.8486631,30.162787
restaurant,Arena Venta,59.9486351,30.6261582
waste_basket,,59.8275403,30.3297667
bench,,59.827553,30.3297421
waste_basket,,59.8276858,30.3300513
bench,,59.8276968,30.3300232
waste_basket,,59.8278118,30.3303058
bench,,59.8278242,30.3302753
waste_basket,,59.8279504,30.3305432
bench,,59.8279672,30.330508
bench,,59.8280671,30.330801
waste_basket,,59.8280848,30.3307674
waste_basket,,59.8281992,30.3308325
bench,,59.8281992,30.3308731
waste_basket,,59.8284989,30.3308206
bench,,59.8284989,30.3308613
waste_basket,,59.8287559,30.3308065
bench,,59.8287559,30.3308471
payment_terminal,,59.8289688,30.3308746
waste_basket,,59.8290061,30.330789
bench,,59.8290061,30.3308296
waste_basket,,59.8328075,30.3588136
bench,,59.8328118,30.3588432
bench,,59.832851,30.358595
waste_basket,,59.8329261,30.3594657
bench,,59.8329299,30.3595029
waste_basket,,59.8329709,30.3597242
bench,,59.8329747,30.3597614
parking_entrance,,59.8330008,30.314867
bank,Сбербанк,59.9627167,29.4127467
dentist,Новостом,59.9242153,30.4113192
pharmacy,,60.2563027,29.5986484
fast_food,Посиделки,59.888274,30.2679169
fast_food,Русские традиции,59.8818247,30.2729996
police,Следственное управление,59.8859403,30.2736694
fast_food,Теремок,59.8796794,30.2635875
cafe,Учкудук,59.8790488,30.2590601
pub,,59.8798005,30.2686757
food_court,,59.879917,30.2657648
parking,,59.8838982,30.2780055
fast_food,,59.8849908,30.2796498
fast_food,,59.88538,30.2745768
cafe,Relax,59.8864902,30.2809828
cafe,Дили,59.8866375,30.2800312
cafe,,59.8877328,30.2686226
fast_food,,59.8876846,30.2838127
bank,Мособлбанк,59.8880051,30.2688426
waste_disposal,,59.9711397,30.382632
bench,,59.9452438,31.0327829
bench,,59.945639,31.0308276
bench,,59.945951,31.0306703
bench,,59.9460234,31.0303552
parking,,59.9463151,31.0308423
hunting_stand,,60.1710862,30.6567903
restaurant,Italy Юг,59.8691681,30.3154191
bicycle_rental,3,59.9341522,30.3346241
bicycle_rental,Велогород,59.936227,30.3148299
school,Дом Детского Творчества,59.8323161,30.1524583
social_facility,Многофункциональный центр Красносельского района,59.8323531,30.1517435
club,Кидсландия,59.8283564,30.3335705
doctors,МедАльянс,59.8283615,30.3340004
social_facility,Сектор 1 многофункционального центра Красносельского района,59.7444924,30.077327
social_facility,Сектор 2 многофункционального центра Красносельского района,59.8363857,30.1367684
social_facility,Сектор 3 многофункционального центра Красносельского района,59.8627384,30.1717011
social_facility,Многофункциональный центр Адмиралтейского района,59.9229914,30.3081729
social_facility,Многофункциональный центр Центрального района,59.9257639,30.3800905
social_facility,МФЦ Центрального района,59.9466914,30.353238
recycling,,60.0803325,30.3950231
cafe,,60.080645,30.3950408
toilets,,60.0806624,30.3951511
pharmacy,Для бережливых,60.0771689,30.3415798
pharmacy,Дежурная,60.0768117,30.3398766
bench,,60.0255574,30.4137738
bench,,60.0255609,30.4137144
bench,,60.0255761,30.4138187
bench,,60.0256605,30.413954
bench,,60.0256774,30.4140614
bench,,60.025684,30.4139974
dentist,Идеальная пломба,60.0330834,30.4189642
community_centre,"Подростково-молодёжный клуб ""Спасатель""",60.0377237,30.4304655
waste_basket,закрыто,60.0373043,30.4303911
pharmacy,Родник здоровья,60.0261874,30.4220241
bank,Сбербанк,60.0279873,30.4138764
fast_food,Суши Wok,60.0322513,30.4180976
police,Участковый пункт полиции №33 (Отделение полиции №63),60.0379962,30.4296323
